date,algorithm,chosen_treatment,chosen_condition,num_subgroups,delta,epsilon,status,dataset_percentage,run_time_seconds
2/16/2026 0:27,FPGrowth,"{'FormalEducation': 'Bachelor’s degree (BA, BS, B.Eng., etc.)'}",{'SexualOrientation': 'Straight or heterosexual'},155242,80,100000,NOT Homogeneous,0.8,1429.664532
2/16/2026 0:27,FPGrowth,{'UndergradMajor': 'Mathematics or statistics'},{'SexualOrientation': 'Straight or heterosexual'},,80,100000,TIMEOUT,0.8,3600.263916
2/16/2026 0:28,FPGrowth,{'DevType': 'Data scientist or machine learning specialist'},{'Student': 'No'},,80,100000,TIMEOUT,0.8,3600.338169
2/16/2026 0:28,FPGrowth,{'UndergradMajor': 'Mathematics or statistics'},{'Student': 'No'},301,80,100000,NOT Homogeneous,0.8,19.3068422
2/16/2026 0:44,FPGrowth,"{'DevType': 'C-suite executive (CEO, CTO, etc.)'}",{'SexualOrientation': 'Straight or heterosexual'},,80,100000,TIMEOUT,0.8,3600.338169
2/16/2026 0:44,FPGrowth,"{'FormalEducation': 'Master’s degree (MA, MS, M.Eng., MBA, etc.)'}",{'RaceEthnicity': 'White or of European descent'},,80,100000,TIMEOUT,0.8,3600.338169
2/16/2026 0:45,FPGrowth,"{'FormalEducation': 'Other doctoral degree (Ph.D, Ed.D., etc.)'}",{'Gender': 'Male'},,80,100000,TIMEOUT,0.8,3600.338169
2/16/2026 0:45,FPGrowth,{'DevType': 'Back-end developer'},{'RaceEthnicity': 'White or of European descent'},1191,80,100000,NOT Homogeneous,0.8,25.20523483
2/16/2026 0:45,FPGrowth,"{'UndergradMajor': 'Computer science, computer engineering, or software engineering'}",{'Student': 'No'},1188,80,100000,NOT Homogeneous,0.8,26.16460681
2/16/2026 0:46,FPGrowth,{'DevType': 'Back-end developer'},{'Gender': 'Male'},11040,80,100000,NOT Homogeneous,0.8,218.7847446
2/16/2026 0:05,RW,"{'FormalEducation': 'Bachelor’s degree (BA, BS, B.Eng., etc.)'}",{'SexualOrientation': 'Straight or heterosexual'},1010,90,100000,NOT Homogeneous,0.9,23.0696296
2/16/2026 0:05,RW,"{'FormalEducation': 'Bachelor’s degree (BA, BS, B.Eng., etc.)'}",{'SexualOrientation': 'Straight or heterosexual'},1024,90,100000,NOT Homogeneous,0.9,10.2274106
2/16/2026 0:05,RW,"{'FormalEducation': 'Bachelor’s degree (BA, BS, B.Eng., etc.)'}",{'SexualOrientation': 'Straight or heterosexual'},1088,90,100000,NOT Homogeneous,0.9,10.77967198
2/16/2026 0:06,RW,{'UndergradMajor': 'Mathematics or statistics'},{'SexualOrientation': 'Straight or heterosexual'},1798,90,100000,Homogeneous,0.9,14.8556159
2/16/2026 0:06,RW,{'UndergradMajor': 'Mathematics or statistics'},{'SexualOrientation': 'Straight or heterosexual'},1683,90,100000,Homogeneous,0.9,14.68455243
2/16/2026 0:06,RW,{'UndergradMajor': 'Mathematics or statistics'},{'SexualOrientation': 'Straight or heterosexual'},1808,90,100000,Homogeneous,0.9,14.93458863
2/16/2026 0:06,RW,{'DevType': 'Data scientist or machine learning specialist'},{'Student': 'No'},1658,90,100000,Homogeneous,0.9,11.95912584
2/16/2026 0:06,RW,{'DevType': 'Data scientist or machine learning specialist'},{'Student': 'No'},971,90,100000,NOT Homogeneous,0.9,5.656848803
2/16/2026 0:06,RW,{'DevType': 'Data scientist or machine learning specialist'},{'Student': 'No'},947,90,100000,NOT Homogeneous,0.9,5.595955666
2/16/2026 0:07,RW,{'UndergradMajor': 'Mathematics or statistics'},{'Student': 'No'},1308,90,100000,Homogeneous,0.9,12.49914744
2/16/2026 0:07,RW,{'UndergradMajor': 'Mathematics or statistics'},{'Student': 'No'},1403,90,100000,Homogeneous,0.9,12.82276844
2/16/2026 0:07,RW,{'UndergradMajor': 'Mathematics or statistics'},{'Student': 'No'},1423,90,100000,Homogeneous,0.9,12.95975151
2/16/2026 0:07,RW,"{'DevType': 'C-suite executive (CEO, CTO, etc.)'}",{'SexualOrientation': 'Straight or heterosexual'},905,90,100000,Homogeneous,0.9,9.013992758
2/16/2026 0:07,RW,"{'DevType': 'C-suite executive (CEO, CTO, etc.)'}",{'SexualOrientation': 'Straight or heterosexual'},839,90,100000,Homogeneous,0.9,8.438320378
2/16/2026 0:08,RW,"{'DevType': 'C-suite executive (CEO, CTO, etc.)'}",{'SexualOrientation': 'Straight or heterosexual'},852,90,100000,Homogeneous,0.9,8.546475379
2/16/2026 0:08,RW,"{'FormalEducation': 'Master’s degree (MA, MS, M.Eng., MBA, etc.)'}",{'RaceEthnicity': 'White or of European descent'},289,90,100000,NOT Homogeneous,0.9,3.287871109
2/16/2026 0:08,RW,"{'FormalEducation': 'Master’s degree (MA, MS, M.Eng., MBA, etc.)'}",{'RaceEthnicity': 'White or of European descent'},256,90,100000,NOT Homogeneous,0.9,3.241643736
2/16/2026 0:08,RW,"{'FormalEducation': 'Master’s degree (MA, MS, M.Eng., MBA, etc.)'}",{'RaceEthnicity': 'White or of European descent'},1228,90,100000,NOT Homogeneous,0.9,11.66090371
2/16/2026 0:08,RW,"{'FormalEducation': 'Other doctoral degree (Ph.D, Ed.D., etc.)'}",{'Gender': 'Male'},338,90,100000,NOT Homogeneous,0.9,2.79926444
2/16/2026 0:08,RW,"{'FormalEducation': 'Other doctoral degree (Ph.D, Ed.D., etc.)'}",{'Gender': 'Male'},406,90,100000,NOT Homogeneous,0.9,2.926689068
2/16/2026 0:08,RW,"{'FormalEducation': 'Other doctoral degree (Ph.D, Ed.D., etc.)'}",{'Gender': 'Male'},425,90,100000,NOT Homogeneous,0.9,3.233155446
2/16/2026 0:08,RW,{'DevType': 'Back-end developer'},{'RaceEthnicity': 'White or of European descent'},263,90,100000,NOT Homogeneous,0.9,3.039922955
2/16/2026 0:08,RW,{'DevType': 'Back-end developer'},{'RaceEthnicity': 'White or of European descent'},389,90,100000,NOT Homogeneous,0.9,3.929909766
2/16/2026 0:08,RW,{'DevType': 'Back-end developer'},{'RaceEthnicity': 'White or of European descent'},184,90,100000,NOT Homogeneous,0.9,2.361960286
2/16/2026 0:08,RW,"{'UndergradMajor': 'Computer science, computer engineering, or software engineering'}",{'Student': 'No'},946,90,100000,NOT Homogeneous,0.9,8.61280622
2/16/2026 0:08,RW,"{'UndergradMajor': 'Computer science, computer engineering, or software engineering'}",{'Student': 'No'},470,90,100000,NOT Homogeneous,0.9,4.731259864
2/16/2026 0:08,RW,"{'UndergradMajor': 'Computer science, computer engineering, or software engineering'}",{'Student': 'No'},715,90,100000,NOT Homogeneous,0.9,6.532038229
2/16/2026 0:09,RW,{'DevType': 'Back-end developer'},{'Gender': 'Male'},832,90,100000,NOT Homogeneous,0.9,7.713683587
2/16/2026 0:09,RW,{'DevType': 'Back-end developer'},{'Gender': 'Male'},1189,90,100000,NOT Homogeneous,0.9,12.04975339
2/16/2026 0:09,RW,{'DevType': 'Back-end developer'},{'Gender': 'Male'},1196,90,100000,NOT Homogeneous,0.9,11.74752301
2/16/2026 0:09,FPGrowth,"{'FormalEducation': 'Bachelor’s degree (BA, BS, B.Eng., etc.)'}",{'SexualOrientation': 'Straight or heterosexual'},,90,100000,TIMEOUT,0.9,3600.259619
2/16/2026 0:10,FPGrowth,{'UndergradMajor': 'Mathematics or statistics'},{'SexualOrientation': 'Straight or heterosexual'},5483,90,100000,NOT Homogeneous,0.9,216.6528544
2/16/2026 0:12,FPGrowth,{'DevType': 'Data scientist or machine learning specialist'},{'Student': 'No'},,90,100000,TIMEOUT,0.9,3600.328352
2/16/2026 0:12,FPGrowth,{'UndergradMajor': 'Mathematics or statistics'},{'Student': 'No'},,90,100000,TIMEOUT,0.9,3600.305501
2/16/2026 0:14,FPGrowth,"{'DevType': 'C-suite executive (CEO, CTO, etc.)'}",{'SexualOrientation': 'Straight or heterosexual'},,90,100000,TIMEOUT,0.9,3600.318301
2/16/2026 0:14,FPGrowth,"{'FormalEducation': 'Master’s degree (MA, MS, M.Eng., MBA, etc.)'}",{'RaceEthnicity': 'White or of European descent'},,90,100000,TIMEOUT,0.9,3600.320472
2/16/2026 0:14,FPGrowth,"{'FormalEducation': 'Other doctoral degree (Ph.D, Ed.D., etc.)'}",{'Gender': 'Male'},30572,90,100000,NOT Homogeneous,0.9,870.534337
2/16/2026 0:15,FPGrowth,{'DevType': 'Back-end developer'},{'RaceEthnicity': 'White or of European descent'},,90,100000,TIMEOUT,0.9,3600.273447
2/16/2026 0:20,FPGrowth,"{'UndergradMajor': 'Computer science, computer engineering, or software engineering'}",{'Student': 'No'},2956,90,100000,NOT Homogeneous,0.9,137.3395063
2/16/2026 0:20,FPGrowth,{'DevType': 'Back-end developer'},{'Gender': 'Male'},,90,100000,TIMEOUT,0.9,3600.351178
2/15/2026 8:28,RW,"{'FormalEducation': 'Bachelor’s degree (BA, BS, B.Eng., etc.)'}",{'SexualOrientation': 'Straight or heterosexual'},682,100,520000,SUCCESS,1,6.217611402
2/15/2026 8:28,RW,"{'FormalEducation': 'Bachelor’s degree (BA, BS, B.Eng., etc.)'}",{'SexualOrientation': 'Straight or heterosexual'},495,100,520000,SUCCESS,1,4.90414506
2/15/2026 8:28,RW,"{'FormalEducation': 'Bachelor’s degree (BA, BS, B.Eng., etc.)'}",{'SexualOrientation': 'Straight or heterosexual'},1247,100,520000,SUCCESS,1,10.41121617
2/15/2026 8:29,RW,{'UndergradMajor': 'Mathematics or statistics'},{'SexualOrientation': 'Straight or heterosexual'},2485,100,520000,Homogeneous,1,16.12010273
2/15/2026 8:29,RW,{'UndergradMajor': 'Mathematics or statistics'},{'SexualOrientation': 'Straight or heterosexual'},2521,100,520000,Homogeneous,1,16.20862244
2/15/2026 8:29,RW,{'UndergradMajor': 'Mathematics or statistics'},{'SexualOrientation': 'Straight or heterosexual'},2328,100,520000,Homogeneous,1,15.75877332
2/15/2026 8:29,RW,{'DevType': 'Data scientist or machine learning specialist'},{'Student': 'No'},1939,100,520000,Homogeneous,1,12.17890892
2/15/2026 8:30,RW,{'DevType': 'Data scientist or machine learning specialist'},{'Student': 'No'},2043,100,520000,Homogeneous,1,12.19197685
2/15/2026 8:30,RW,{'DevType': 'Data scientist or machine learning specialist'},{'Student': 'No'},2008,100,520000,Homogeneous,1,12.40753978
2/15/2026 8:30,RW,{'UndergradMajor': 'Mathematics or statistics'},{'Student': 'No'},2474,100,520000,NOT Homogeneous,1,16.01614092
2/15/2026 8:30,RW,{'UndergradMajor': 'Mathematics or statistics'},{'Student': 'No'},2740,100,520000,NOT Homogeneous,1,16.73295962
2/15/2026 8:31,RW,{'UndergradMajor': 'Mathematics or statistics'},{'Student': 'No'},2588,100,520000,NOT Homogeneous,1,16.33626719
2/15/2026 8:31,RW,"{'DevType': 'C-suite executive (CEO, CTO, etc.)'}",{'SexualOrientation': 'Straight or heterosexual'},1556,100,520000,Homogeneous,1,11.06253739
2/15/2026 8:31,RW,"{'DevType': 'C-suite executive (CEO, CTO, etc.)'}",{'SexualOrientation': 'Straight or heterosexual'},1397,100,520000,Homogeneous,1,10.64659706
2/15/2026 8:31,RW,"{'DevType': 'C-suite executive (CEO, CTO, etc.)'}",{'SexualOrientation': 'Straight or heterosexual'},1418,100,520000,Homogeneous,1,10.62299162
2/15/2026 8:31,RW,"{'FormalEducation': 'Master’s degree (MA, MS, M.Eng., MBA, etc.)'}",{'RaceEthnicity': 'White or of European descent'},1672,100,520000,NOT Homogeneous,1,15.88509041
2/15/2026 8:32,RW,"{'FormalEducation': 'Master’s degree (MA, MS, M.Eng., MBA, etc.)'}",{'RaceEthnicity': 'White or of European descent'},1381,100,520000,Homogeneous,1,11.36105518
2/15/2026 8:32,RW,"{'FormalEducation': 'Master’s degree (MA, MS, M.Eng., MBA, etc.)'}",{'RaceEthnicity': 'White or of European descent'},1142,100,520000,NOT Homogeneous,1,9.103975343
2/15/2026 8:32,RW,"{'FormalEducation': 'Other doctoral degree (Ph.D, Ed.D., etc.)'}",{'Gender': 'Male'},2499,100,520000,Homogeneous,1,16.26700173
2/15/2026 8:32,RW,"{'FormalEducation': 'Other doctoral degree (Ph.D, Ed.D., etc.)'}",{'Gender': 'Male'},2406,100,520000,Homogeneous,1,16.27943088
2/15/2026 8:33,RW,"{'FormalEducation': 'Other doctoral degree (Ph.D, Ed.D., etc.)'}",{'Gender': 'Male'},2063,100,520000,Homogeneous,1,14.74465794
2/15/2026 8:33,RW,{'DevType': 'Back-end developer'},{'RaceEthnicity': 'White or of European descent'},1476,100,520000,NOT Homogeneous,1,15.74451957
2/15/2026 8:33,RW,{'DevType': 'Back-end developer'},{'RaceEthnicity': 'White or of European descent'},1532,100,520000,NOT Homogeneous,1,15.85033163
2/15/2026 8:33,RW,{'DevType': 'Back-end developer'},{'RaceEthnicity': 'White or of European descent'},1567,100,520000,Homogeneous,1,15.11850165
2/15/2026 8:34,RW,"{'UndergradMajor': 'Computer science, computer engineering, or software engineering'}",{'Student': 'No'},1387,100,520000,Homogeneous,1,12.9901332
2/15/2026 8:34,RW,"{'UndergradMajor': 'Computer science, computer engineering, or software engineering'}",{'Student': 'No'},1694,100,520000,NOT Homogeneous,1,15.46914555
2/15/2026 8:34,RW,"{'UndergradMajor': 'Computer science, computer engineering, or software engineering'}",{'Student': 'No'},1661,100,520000,NOT Homogeneous,1,16.09393584
2/15/2026 8:34,RW,{'DevType': 'Back-end developer'},{'Gender': 'Male'},851,100,520000,NOT Homogeneous,1,7.63246664
2/15/2026 8:34,RW,{'DevType': 'Back-end developer'},{'Gender': 'Male'},502,100,520000,NOT Homogeneous,1,5.025802566
2/15/2026 8:34,RW,{'DevType': 'Back-end developer'},{'Gender': 'Male'},1210,100,520000,NOT Homogeneous,1,10.29424115
2/15/2026 8:50,FPGrowth,"{'FormalEducation': 'Bachelor’s degree (BA, BS, B.Eng., etc.)'}",{'SexualOrientation': 'Straight or heterosexual'},100199,100,520000,NOT Homogeneous,1,943.4530873
2/15/2026 9:50,FPGrowth,{'UndergradMajor': 'Mathematics or statistics'},{'SexualOrientation': 'Straight or heterosexual'},,100,520000,TIMEOUT,1,3600.353533
2/15/2026 10:50,FPGrowth,{'DevType': 'Data scientist or machine learning specialist'},{'Student': 'No'},,100,520000,TIMEOUT,1,3600.306523
2/15/2026 10:54,FPGrowth,{'UndergradMajor': 'Mathematics or statistics'},{'Student': 'No'},8318,100,520000,NOT Homogeneous,1,235.2438185
2/15/2026 11:54,FPGrowth,"{'DevType': 'C-suite executive (CEO, CTO, etc.)'}",{'SexualOrientation': 'Straight or heterosexual'},,100,520000,TIMEOUT,1,3600.32108
2/15/2026 12:10,FPGrowth,"{'FormalEducation': 'Master’s degree (MA, MS, M.Eng., MBA, etc.)'}",{'RaceEthnicity': 'White or of European descent'},103649,100,520000,NOT Homogeneous,1,926.7239566
2/15/2026 13:10,FPGrowth,"{'FormalEducation': 'Other doctoral degree (Ph.D, Ed.D., etc.)'}",{'Gender': 'Male'},,100,520000,TIMEOUT,1,3600.322645
2/15/2026 13:13,FPGrowth,{'DevType': 'Back-end developer'},{'RaceEthnicity': 'White or of European descent'},14132,100,520000,NOT Homogeneous,1,217.776378
2/15/2026 13:19,FPGrowth,"{'UndergradMajor': 'Computer science, computer engineering, or software engineering'}",{'Student': 'No'},27828,100,520000,NOT Homogeneous,1,342.2614737
2/15/2026 13:28,FPGrowth,{'DevType': 'Back-end developer'},{'Gender': 'Male'},47939,100,520000,NOT Homogeneous,1,523.32574
