date,algorithm,chosen_treatment,chosen_condition,num_subgroups,delta,epsilon,status,num_attributes,run_time_seconds
2026-02-16 06:54:10,FPGrowth,{'UndergradMajor': 'Mathematics or statistics'},{'SexualOrientation': 'Straight or heterosexual'},165989,100,520000.0,Homogeneous,14,2169.1756142433733
2026-02-16 07:28:02,FPGrowth,{'DevType': 'Data scientist or machine learning specialist'},{'Student': 'No'},95719,100,520000.0,Homogeneous,14,2032.768856201321
2026-02-16 08:09:08,FPGrowth,{'UndergradMajor': 'Mathematics or statistics'},{'Student': 'No'},205282,100,520000.0,Homogeneous,14,2465.7999368682504
2026-02-16 08:35:15,FPGrowth,"{'DevType': 'C-suite executive (CEO, CTO, etc.)'}",{'SexualOrientation': 'Straight or heterosexual'},21993,100,520000.0,Homogeneous,14,1566.2499355897307
2026-02-16 08:46:57,FPGrowth,"{'FormalEducation': 'Master’s degree (MA, MS, M.Eng., MBA, etc.)'}",{'RaceEthnicity': 'White or of European descent'},86131,100,520000.0,NOT Homogeneous,14,702.1962846443057
2026-02-16 09:23:48,FPGrowth,"{'FormalEducation': 'Other doctoral degree (Ph.D, Ed.D., etc.)'}",{'Gender': 'Male'},124016,100,520000.0,Homogeneous,14,2210.431650876999
2026-02-16 09:27:37,FPGrowth,{'DevType': 'Back-end developer'},{'RaceEthnicity': 'White or of European descent'},27891,100,520000.0,NOT Homogeneous,14,228.98098346590996
2026-02-16 09:28:39,FPGrowth,"{'UndergradMajor': 'Computer science, computer engineering, or software engineering'}",{'Student': 'No'},5599,100,520000.0,NOT Homogeneous,14,62.48107175715268
2026-02-16 09:32:29,FPGrowth,{'DevType': 'Back-end developer'},{'Gender': 'Male'},27308,100,520000.0,NOT Homogeneous,14,229.725176660344
2026-02-16 09:32:49,RW,"{'FormalEducation': 'Bachelor’s degree (BA, BS, B.Eng., etc.)'}",{'SexualOrientation': 'Straight or heterosexual'},1953,100,520000.0,Homogeneous,16,19.436263114213943
2026-02-16 09:33:04,RW,"{'FormalEducation': 'Bachelor’s degree (BA, BS, B.Eng., etc.)'}",{'SexualOrientation': 'Straight or heterosexual'},1788,100,520000.0,NOT Homogeneous,16,15.660669954493642
2026-02-16 09:33:23,RW,"{'FormalEducation': 'Bachelor’s degree (BA, BS, B.Eng., etc.)'}",{'SexualOrientation': 'Straight or heterosexual'},1950,100,520000.0,NOT Homogeneous,16,18.681711792945862
2026-02-16 09:33:38,RW,{'UndergradMajor': 'Mathematics or statistics'},{'SexualOrientation': 'Straight or heterosexual'},2289,100,520000.0,Homogeneous,16,15.300497733056545
2026-02-16 09:33:54,RW,{'UndergradMajor': 'Mathematics or statistics'},{'SexualOrientation': 'Straight or heterosexual'},2394,100,520000.0,Homogeneous,16,15.540926335379481
2026-02-16 09:34:10,RW,{'UndergradMajor': 'Mathematics or statistics'},{'SexualOrientation': 'Straight or heterosexual'},2409,100,520000.0,Homogeneous,16,15.877705277875066
2026-02-16 09:34:22,RW,{'DevType': 'Data scientist or machine learning specialist'},{'Student': 'No'},2040,100,520000.0,Homogeneous,16,12.365886013954878
2026-02-16 09:34:34,RW,{'DevType': 'Data scientist or machine learning specialist'},{'Student': 'No'},1999,100,520000.0,Homogeneous,16,12.109263008460402
2026-02-16 09:34:46,RW,{'DevType': 'Data scientist or machine learning specialist'},{'Student': 'No'},1811,100,520000.0,Homogeneous,16,11.361950052902102
2026-02-16 09:35:00,RW,{'UndergradMajor': 'Mathematics or statistics'},{'Student': 'No'},2084,100,520000.0,Homogeneous,16,13.956755265593529
2026-02-16 09:35:15,RW,{'UndergradMajor': 'Mathematics or statistics'},{'Student': 'No'},2381,100,520000.0,Homogeneous,16,15.110977252945304
2026-02-16 09:35:30,RW,{'UndergradMajor': 'Mathematics or statistics'},{'Student': 'No'},2405,100,520000.0,Homogeneous,16,15.230419013649225
2026-02-16 09:35:40,RW,"{'DevType': 'C-suite executive (CEO, CTO, etc.)'}",{'SexualOrientation': 'Straight or heterosexual'},1113,100,520000.0,Homogeneous,16,9.690135607495904
2026-02-16 09:35:50,RW,"{'DevType': 'C-suite executive (CEO, CTO, etc.)'}",{'SexualOrientation': 'Straight or heterosexual'},1174,100,520000.0,Homogeneous,16,9.999505808576941
2026-02-16 09:36:00,RW,"{'DevType': 'C-suite executive (CEO, CTO, etc.)'}",{'SexualOrientation': 'Straight or heterosexual'},1088,100,520000.0,Homogeneous,16,9.710037548094988
2026-02-16 09:36:16,RW,"{'FormalEducation': 'Master’s degree (MA, MS, M.Eng., MBA, etc.)'}",{'RaceEthnicity': 'White or of European descent'},1771,100,520000.0,Homogeneous,16,16.6759234033525
2026-02-16 09:36:35,RW,"{'FormalEducation': 'Master’s degree (MA, MS, M.Eng., MBA, etc.)'}",{'RaceEthnicity': 'White or of European descent'},1910,100,520000.0,Homogeneous,16,18.159207647666335
2026-02-16 09:36:51,RW,"{'FormalEducation': 'Master’s degree (MA, MS, M.Eng., MBA, etc.)'}",{'RaceEthnicity': 'White or of European descent'},1708,100,520000.0,Homogeneous,16,16.298751993104815
2026-02-16 09:37:06,RW,"{'FormalEducation': 'Other doctoral degree (Ph.D, Ed.D., etc.)'}",{'Gender': 'Male'},2057,100,520000.0,Homogeneous,16,14.933812132105231
2026-02-16 09:37:21,RW,"{'FormalEducation': 'Other doctoral degree (Ph.D, Ed.D., etc.)'}",{'Gender': 'Male'},2172,100,520000.0,Homogeneous,16,15.260263612493873
2026-02-16 09:37:37,RW,"{'FormalEducation': 'Other doctoral degree (Ph.D, Ed.D., etc.)'}",{'Gender': 'Male'},2263,100,520000.0,Homogeneous,16,15.352385954931378
2026-02-16 09:37:52,RW,{'DevType': 'Back-end developer'},{'RaceEthnicity': 'White or of European descent'},1430,100,520000.0,Homogeneous,16,15.290884535759687
2026-02-16 09:38:07,RW,{'DevType': 'Back-end developer'},{'RaceEthnicity': 'White or of European descent'},1373,100,520000.0,Homogeneous,16,15.008463868871331
2026-02-16 09:38:24,RW,{'DevType': 'Back-end developer'},{'RaceEthnicity': 'White or of European descent'},1597,100,520000.0,Homogeneous,16,16.65982332266867
2026-02-16 09:38:44,RW,"{'UndergradMajor': 'Computer science, computer engineering, or software engineering'}",{'Student': 'No'},2058,100,520000.0,Homogeneous,16,20.49053447879851
2026-02-16 09:39:04,RW,"{'UndergradMajor': 'Computer science, computer engineering, or software engineering'}",{'Student': 'No'},1963,100,520000.0,Homogeneous,16,19.88357088342309
2026-02-16 09:39:24,RW,"{'UndergradMajor': 'Computer science, computer engineering, or software engineering'}",{'Student': 'No'},2069,100,520000.0,Homogeneous,16,19.989050867035985
2026-02-16 09:39:42,RW,{'DevType': 'Back-end developer'},{'Gender': 'Male'},1648,100,520000.0,Homogeneous,16,17.85754031315446
2026-02-16 09:40:00,RW,{'DevType': 'Back-end developer'},{'Gender': 'Male'},1699,100,520000.0,Homogeneous,16,18.25200497172773
2026-02-16 09:40:18,RW,{'DevType': 'Back-end developer'},{'Gender': 'Male'},1656,100,520000.0,Homogeneous,16,18.023012183606625
2026-02-16 09:45:46,FPGrowth,"{'FormalEducation': 'Bachelor’s degree (BA, BS, B.Eng., etc.)'}",{'SexualOrientation': 'Straight or heterosexual'},30486,100,520000.0,NOT Homogeneous,16,327.76256776601076
2026-02-16 10:45:47,FPGrowth,{'UndergradMajor': 'Mathematics or statistics'},{'SexualOrientation': 'Straight or heterosexual'},,100,520000.0,TIMEOUT,16,3600.245063683018
2026-02-16 10:54:43,FPGrowth,{'DevType': 'Data scientist or machine learning specialist'},{'Student': 'No'},18313,100,520000.0,NOT Homogeneous,16,535.7537335753441
2026-02-16 11:08:24,FPGrowth,{'UndergradMajor': 'Mathematics or statistics'},{'Student': 'No'},53821,100,520000.0,NOT Homogeneous,16,821.7549509163946
2026-02-16 12:08:25,FPGrowth,"{'DevType': 'C-suite executive (CEO, CTO, etc.)'}",{'SexualOrientation': 'Straight or heterosexual'},,100,520000.0,TIMEOUT,16,3600.2434902749956
2026-02-16 12:12:39,FPGrowth,"{'FormalEducation': 'Master’s degree (MA, MS, M.Eng., MBA, etc.)'}",{'RaceEthnicity': 'White or of European descent'},24167,100,520000.0,NOT Homogeneous,16,254.3216185308993
2026-02-16 13:12:40,FPGrowth,"{'FormalEducation': 'Other doctoral degree (Ph.D, Ed.D., etc.)'}",{'Gender': 'Male'},,100,520000.0,TIMEOUT,16,3600.245821258053
2026-02-16 13:16:31,FPGrowth,{'DevType': 'Back-end developer'},{'RaceEthnicity': 'White or of European descent'},21742,100,520000.0,NOT Homogeneous,16,231.09687146358192
2026-02-16 13:17:57,FPGrowth,"{'UndergradMajor': 'Computer science, computer engineering, or software engineering'}",{'Student': 'No'},1827,100,520000.0,NOT Homogeneous,16,86.2621180023998
2026-02-16 13:21:25,FPGrowth,{'DevType': 'Back-end developer'},{'Gender': 'Male'},16750,100,520000.0,NOT Homogeneous,16,208.168677020818
