condition_attr,condition_val,treatment_attr,treatment_val,coverage_pct,cate_value
YearsCoding,30 or more years,UndergradMajor,Mathematics or statistics,4.729196273488078,12603.036864910655
YearsCoding,30 or more years,UndergradMajor,"A health science (ex. nursing, pharmacy, radiology)",4.729196273488078,-88544.97304169845
YearsCoding,30 or more years,UndergradMajor,I never declared a major,4.729196273488078,-48158.3730737257
YearsCoding,30 or more years,Hobby,Yes,4.729196273488078,-154234.34915205382
YearsCoding,30 or more years,Hobby,No,4.729196273488078,-1192545.5754844185
YearsCoding,6-8 years,Exercise,Daily or almost every day,21.148481499026264,1396.6817431465215
YearsCoding,6-8 years,Exercise,1 - 2 times per week,21.148481499026264,-6298.525179560451
YearsCoding,6-8 years,Exercise,I don't typically exercise,21.148481499026264,-5387.30903353627
YearsCoding,6-8 years,Exercise,3 - 4 times per week,21.148481499026264,3800.2309697932446
YearsCoding,6-8 years,HoursComputer,5 - 8 hours,21.148481499026264,2466.396483234441
YearsCoding,6-8 years,HoursComputer,9 - 12 hours,21.148481499026264,-6657.543229169726
YearsCoding,6-8 years,HoursComputer,Over 12 hours,21.148481499026264,3205.082160400527
YearsCoding,6-8 years,HoursComputer,1 - 4 hours,21.148481499026264,-23587.657673386235
YearsCoding,6-8 years,HoursComputer,Less than 1 hour,21.148481499026264,-16150.514915563232
YearsCoding,6-8 years,DevType,Database administrator,21.148481499026264,14861.605782245193
YearsCoding,6-8 years,DevType,Back-end developer,21.148481499026264,794.4846269755399
YearsCoding,6-8 years,DevType,Mobile developer,21.148481499026264,-1472.0669736919308
YearsCoding,6-8 years,DevType,Front-end developer,21.148481499026264,2482.821450081144
YearsCoding,6-8 years,DevType,Full-stack developer,21.148481499026264,-2125.3169834318232
YearsCoding,6-8 years,DevType,Designer,21.148481499026264,-20646.385159081394
YearsCoding,6-8 years,DevType,Embedded applications or devices developer,21.148481499026264,3654.099919864102
YearsCoding,6-8 years,DevType,Engineering manager,21.148481499026264,59731.103632035345
YearsCoding,6-8 years,DevType,Data scientist or machine learning specialist,21.148481499026264,-16754.14128791646
YearsCoding,6-8 years,DevType,Desktop or enterprise applications developer,21.148481499026264,-5591.082051159123
YearsCoding,6-8 years,DevType,"C-suite executive (CEO, CTO, etc.)",21.148481499026264,57121.930529649064
YearsCoding,6-8 years,DevType,QA or test developer,21.148481499026264,10489.371154156692
YearsCoding,6-8 years,DevType,System administrator,21.148481499026264,-14074.079254828024
YearsCoding,6-8 years,DevType,Data or business analyst,21.148481499026264,-5171.852402355434
YearsCoding,6-8 years,DevType,DevOps specialist,21.148481499026264,39962.77255229063
YearsCoding,6-8 years,DevType,Educator or academic researcher,21.148481499026264,-40843.95615416937
YearsCoding,6-8 years,DevType,Student,21.148481499026264,-12665.398099279057
YearsCoding,6-8 years,DevType,Game or graphics developer,21.148481499026264,-26309.321132976627
YearsCoding,6-8 years,DevType,Product manager,21.148481499026264,-24870.873376918462
YearsCoding,6-8 years,DevType,Marketing or sales professional,21.148481499026264,0.0
YearsCoding,6-8 years,FormalEducation,"Bachelor’s degree (BA, BS, B.Eng., etc.)",21.148481499026264,-3758.478326901144
YearsCoding,6-8 years,FormalEducation,Some college/university study without earning a degree,21.148481499026264,14938.409741756379
YearsCoding,6-8 years,FormalEducation,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",21.148481499026264,-20874.738539486265
YearsCoding,6-8 years,FormalEducation,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",21.148481499026264,93.88574422817442
YearsCoding,6-8 years,FormalEducation,Associate degree,21.148481499026264,-15048.18365306624
YearsCoding,6-8 years,FormalEducation,"Professional degree (JD, MD, etc.)",21.148481499026264,-24988.12369091845
YearsCoding,6-8 years,FormalEducation,Primary/elementary school,21.148481499026264,-48678.154897646484
YearsCoding,6-8 years,FormalEducation,"Other doctoral degree (Ph.D, Ed.D., etc.)",21.148481499026264,42004.87017009841
YearsCoding,6-8 years,FormalEducation,I never completed any formal education,21.148481499026264,145756.63413172067
YearsCoding,6-8 years,UndergradMajor,"A natural science (ex. biology, chemistry, physics)",21.148481499026264,5827.598005839249
YearsCoding,6-8 years,UndergradMajor,"Computer science, computer engineering, or software engineering",21.148481499026264,5179.417805523387
YearsCoding,6-8 years,UndergradMajor,"Fine arts or performing arts (ex. graphic design, music, studio art)",21.148481499026264,-51349.41222542951
YearsCoding,6-8 years,UndergradMajor,"A business discipline (ex. accounting, finance, marketing)",21.148481499026264,13432.913186892507
YearsCoding,6-8 years,UndergradMajor,"Another engineering discipline (ex. civil, electrical, mechanical)",21.148481499026264,-8070.218573793201
YearsCoding,6-8 years,UndergradMajor,"Information systems, information technology, or system administration",21.148481499026264,2113.8489753812473
YearsCoding,6-8 years,UndergradMajor,"A social science (ex. anthropology, psychology, political science)",21.148481499026264,10844.652611201924
YearsCoding,6-8 years,UndergradMajor,Web development or web design,21.148481499026264,-19570.811845421944
YearsCoding,6-8 years,UndergradMajor,"A humanities discipline (ex. literature, history, philosophy)",21.148481499026264,31337.32702148162
YearsCoding,6-8 years,UndergradMajor,Mathematics or statistics,21.148481499026264,128.6194691212495
YearsCoding,6-8 years,UndergradMajor,"A health science (ex. nursing, pharmacy, radiology)",21.148481499026264,9906.941644964136
YearsCoding,6-8 years,UndergradMajor,I never declared a major,21.148481499026264,53258.65236549631
YearsCoding,6-8 years,Hobby,Yes,21.148481499026264,571824.0229072025
YearsCoding,6-8 years,Hobby,No,21.148481499026264,249721.88197362528
YearsCoding,9-11 years,Exercise,Daily or almost every day,14.56129269961577,19491.408415820693
YearsCoding,9-11 years,Exercise,1 - 2 times per week,14.56129269961577,6378.917013974913
YearsCoding,9-11 years,Exercise,I don't typically exercise,14.56129269961577,-32791.15935719214
YearsCoding,9-11 years,Exercise,3 - 4 times per week,14.56129269961577,-18399.053723137302
YearsCoding,9-11 years,HoursComputer,5 - 8 hours,14.56129269961577,11702.771428155898
YearsCoding,9-11 years,HoursComputer,9 - 12 hours,14.56129269961577,-22480.16404332921
YearsCoding,9-11 years,HoursComputer,Over 12 hours,14.56129269961577,-19884.0054495109
YearsCoding,9-11 years,HoursComputer,1 - 4 hours,14.56129269961577,47000.471766939976
YearsCoding,9-11 years,HoursComputer,Less than 1 hour,14.56129269961577,-51987.517513523606
YearsCoding,9-11 years,DevType,Database administrator,14.56129269961577,50661.00115062659
YearsCoding,9-11 years,DevType,Back-end developer,14.56129269961577,5506.299592815723
YearsCoding,9-11 years,DevType,Mobile developer,14.56129269961577,1206.5914873269571
YearsCoding,9-11 years,DevType,Front-end developer,14.56129269961577,27650.762607173543
YearsCoding,9-11 years,DevType,Full-stack developer,14.56129269961577,-14655.126114614668
YearsCoding,9-11 years,DevType,Designer,14.56129269961577,-15455.795849619051
YearsCoding,9-11 years,DevType,Embedded applications or devices developer,14.56129269961577,-28596.400736304357
YearsCoding,9-11 years,DevType,Engineering manager,14.56129269961577,6864.607248992506
YearsCoding,9-11 years,DevType,Data scientist or machine learning specialist,14.56129269961577,-23931.186646855695
YearsCoding,9-11 years,DevType,Desktop or enterprise applications developer,14.56129269961577,-31320.177444169934
YearsCoding,9-11 years,DevType,"C-suite executive (CEO, CTO, etc.)",14.56129269961577,96141.8957792305
YearsCoding,9-11 years,DevType,QA or test developer,14.56129269961577,-44519.37458960375
YearsCoding,9-11 years,DevType,System administrator,14.56129269961577,54906.093162851845
YearsCoding,9-11 years,DevType,Data or business analyst,14.56129269961577,14439.30891748317
YearsCoding,9-11 years,DevType,DevOps specialist,14.56129269961577,10373.377761041238
YearsCoding,9-11 years,DevType,Educator or academic researcher,14.56129269961577,-8114.4489217362225
YearsCoding,9-11 years,DevType,Student,14.56129269961577,-54012.45653588604
YearsCoding,9-11 years,DevType,Game or graphics developer,14.56129269961577,24771.253275340976
YearsCoding,9-11 years,DevType,Product manager,14.56129269961577,-18944.916346306258
YearsCoding,9-11 years,DevType,Marketing or sales professional,14.56129269961577,-54493.7198457341
YearsCoding,9-11 years,FormalEducation,"Bachelor’s degree (BA, BS, B.Eng., etc.)",14.56129269961577,9419.999311212048
YearsCoding,9-11 years,FormalEducation,Some college/university study without earning a degree,14.56129269961577,-19568.5484639998
YearsCoding,9-11 years,FormalEducation,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",14.56129269961577,9463.616727064698
YearsCoding,9-11 years,FormalEducation,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",14.56129269961577,5818.5116011300115
YearsCoding,9-11 years,FormalEducation,Associate degree,14.56129269961577,-30433.62920584493
YearsCoding,9-11 years,FormalEducation,"Professional degree (JD, MD, etc.)",14.56129269961577,20650.199114023748
YearsCoding,9-11 years,FormalEducation,Primary/elementary school,14.56129269961577,19053.931082062067
YearsCoding,9-11 years,FormalEducation,"Other doctoral degree (Ph.D, Ed.D., etc.)",14.56129269961577,-16482.300289115028
YearsCoding,9-11 years,FormalEducation,I never completed any formal education,14.56129269961577,1641.3496389494867
YearsCoding,9-11 years,UndergradMajor,"A natural science (ex. biology, chemistry, physics)",14.56129269961577,15991.917338132747
YearsCoding,9-11 years,UndergradMajor,"Computer science, computer engineering, or software engineering",14.56129269961577,2466.8056873873043
YearsCoding,9-11 years,UndergradMajor,"Fine arts or performing arts (ex. graphic design, music, studio art)",14.56129269961577,3811.029719652487
YearsCoding,9-11 years,UndergradMajor,"A business discipline (ex. accounting, finance, marketing)",14.56129269961577,-1926.307000583512
YearsCoding,9-11 years,UndergradMajor,"Another engineering discipline (ex. civil, electrical, mechanical)",14.56129269961577,-4692.007316717236
YearsCoding,9-11 years,UndergradMajor,"Information systems, information technology, or system administration",14.56129269961577,-2086.732220658595
YearsCoding,9-11 years,UndergradMajor,"A social science (ex. anthropology, psychology, political science)",14.56129269961577,-11173.371746028439
YearsCoding,9-11 years,UndergradMajor,Web development or web design,14.56129269961577,-9270.950133138045
YearsCoding,9-11 years,UndergradMajor,"A humanities discipline (ex. literature, history, philosophy)",14.56129269961577,-13405.77288747909
YearsCoding,9-11 years,UndergradMajor,Mathematics or statistics,14.56129269961577,10668.40159754251
YearsCoding,9-11 years,UndergradMajor,"A health science (ex. nursing, pharmacy, radiology)",14.56129269961577,-53238.42893796793
YearsCoding,9-11 years,UndergradMajor,I never declared a major,14.56129269961577,-2738.942681875642
YearsCoding,9-11 years,Hobby,Yes,14.56129269961577,-5.877400652861378e+19
YearsCoding,9-11 years,Hobby,No,14.56129269961577,4.5871391369517394e+20
YearsCoding,0-2 years,Exercise,Daily or almost every day,6.152955418706248,15285.385512863264
YearsCoding,0-2 years,Exercise,1 - 2 times per week,6.152955418706248,-12393.629571520003
YearsCoding,0-2 years,Exercise,I don't typically exercise,6.152955418706248,-2898.8413063051644
YearsCoding,0-2 years,Exercise,3 - 4 times per week,6.152955418706248,23955.237326216175
YearsCoding,0-2 years,HoursComputer,5 - 8 hours,6.152955418706248,-9188.92759297471
YearsCoding,0-2 years,HoursComputer,9 - 12 hours,6.152955418706248,18572.258879951205
YearsCoding,0-2 years,HoursComputer,Over 12 hours,6.152955418706248,-13461.039568515433
YearsCoding,0-2 years,HoursComputer,1 - 4 hours,6.152955418706248,38369.19915620425
YearsCoding,0-2 years,HoursComputer,Less than 1 hour,6.152955418706248,69562.96319877305
YearsCoding,0-2 years,DevType,Database administrator,6.152955418706248,-11362.881206402606
YearsCoding,0-2 years,DevType,Back-end developer,6.152955418706248,12205.720267853241
YearsCoding,0-2 years,DevType,Mobile developer,6.152955418706248,-7503.860545853416
YearsCoding,0-2 years,DevType,Front-end developer,6.152955418706248,-652.4410465971255
YearsCoding,0-2 years,DevType,Full-stack developer,6.152955418706248,11795.063384714776
YearsCoding,0-2 years,DevType,Designer,6.152955418706248,-29951.70653911745
YearsCoding,0-2 years,DevType,Embedded applications or devices developer,6.152955418706248,81078.24880255481
YearsCoding,0-2 years,DevType,Engineering manager,6.152955418706248,35305.98946035899
YearsCoding,0-2 years,DevType,Data scientist or machine learning specialist,6.152955418706248,-1601.2265803210119
YearsCoding,0-2 years,DevType,Desktop or enterprise applications developer,6.152955418706248,1560.749226283321
YearsCoding,0-2 years,DevType,"C-suite executive (CEO, CTO, etc.)",6.152955418706248,-44163.40113937721
YearsCoding,0-2 years,DevType,QA or test developer,6.152955418706248,-18869.654961863875
YearsCoding,0-2 years,DevType,System administrator,6.152955418706248,61974.32459373925
YearsCoding,0-2 years,DevType,Data or business analyst,6.152955418706248,-2285.9703233066416
YearsCoding,0-2 years,DevType,DevOps specialist,6.152955418706248,55276.8345616152
YearsCoding,0-2 years,DevType,Educator or academic researcher,6.152955418706248,34602.89325117613
YearsCoding,0-2 years,DevType,Student,6.152955418706248,-26912.110176923943
YearsCoding,0-2 years,DevType,Game or graphics developer,6.152955418706248,-1925.990516988451
YearsCoding,0-2 years,DevType,Product manager,6.152955418706248,-2283.8100376188045
YearsCoding,0-2 years,DevType,Marketing or sales professional,6.152955418706248,-12793.940689676068
YearsCoding,0-2 years,FormalEducation,"Bachelor’s degree (BA, BS, B.Eng., etc.)",6.152955418706248,4063.39358488734
YearsCoding,0-2 years,FormalEducation,Some college/university study without earning a degree,6.152955418706248,-7611.791804486433
YearsCoding,0-2 years,FormalEducation,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",6.152955418706248,-7132.822581284915
YearsCoding,0-2 years,FormalEducation,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",6.152955418706248,-489.51121679084036
YearsCoding,0-2 years,FormalEducation,Associate degree,6.152955418706248,25546.288595180406
YearsCoding,0-2 years,FormalEducation,"Professional degree (JD, MD, etc.)",6.152955418706248,37442.24205200609
YearsCoding,0-2 years,FormalEducation,Primary/elementary school,6.152955418706248,-33580.21765508267
YearsCoding,0-2 years,FormalEducation,"Other doctoral degree (Ph.D, Ed.D., etc.)",6.152955418706248,-7667.680748031038
YearsCoding,0-2 years,FormalEducation,I never completed any formal education,6.152955418706248,-36978.466331086944
YearsCoding,0-2 years,UndergradMajor,"A natural science (ex. biology, chemistry, physics)",6.152955418706248,3509.444088327083
YearsCoding,0-2 years,UndergradMajor,"Computer science, computer engineering, or software engineering",6.152955418706248,-8330.684988499997
YearsCoding,0-2 years,UndergradMajor,"Fine arts or performing arts (ex. graphic design, music, studio art)",6.152955418706248,-25556.595914078796
YearsCoding,0-2 years,UndergradMajor,"A business discipline (ex. accounting, finance, marketing)",6.152955418706248,-7326.422935466721
YearsCoding,0-2 years,UndergradMajor,"Another engineering discipline (ex. civil, electrical, mechanical)",6.152955418706248,9271.101390645294
YearsCoding,0-2 years,UndergradMajor,"Information systems, information technology, or system administration",6.152955418706248,17486.28227339706
YearsCoding,0-2 years,UndergradMajor,"A social science (ex. anthropology, psychology, political science)",6.152955418706248,34253.32261209624
YearsCoding,0-2 years,UndergradMajor,Web development or web design,6.152955418706248,-25245.34915734174
YearsCoding,0-2 years,UndergradMajor,"A humanities discipline (ex. literature, history, philosophy)",6.152955418706248,-7494.603752169756
YearsCoding,0-2 years,UndergradMajor,Mathematics or statistics,6.152955418706248,-8371.539609384563
YearsCoding,0-2 years,UndergradMajor,"A health science (ex. nursing, pharmacy, radiology)",6.152955418706248,17197.314526510534
YearsCoding,0-2 years,UndergradMajor,I never declared a major,6.152955418706248,-49760.653252408076
YearsCoding,0-2 years,Hobby,Yes,6.152955418706248,0.0
YearsCoding,0-2 years,Hobby,No,6.152955418706248,-1971330.4206709305
YearsCoding,15-17 years,Exercise,Daily or almost every day,8.3846518237802,6042.489746490844
YearsCoding,15-17 years,Exercise,1 - 2 times per week,8.3846518237802,-7917.144355638851
YearsCoding,15-17 years,Exercise,I don't typically exercise,8.3846518237802,10213.950801227384
YearsCoding,15-17 years,Exercise,3 - 4 times per week,8.3846518237802,3173.382442667331
YearsCoding,15-17 years,HoursComputer,5 - 8 hours,8.3846518237802,-14049.140005365134
YearsCoding,15-17 years,HoursComputer,9 - 12 hours,8.3846518237802,-48861.882196512975
YearsCoding,15-17 years,HoursComputer,Over 12 hours,8.3846518237802,24005.680483926903
YearsCoding,15-17 years,HoursComputer,1 - 4 hours,8.3846518237802,-49429.95068374042
YearsCoding,15-17 years,HoursComputer,Less than 1 hour,8.3846518237802,-8809.197226707773
YearsCoding,15-17 years,DevType,Database administrator,8.3846518237802,-55617.706151374434
YearsCoding,15-17 years,DevType,Back-end developer,8.3846518237802,23228.077143023398
YearsCoding,15-17 years,DevType,Mobile developer,8.3846518237802,-1472.2725381244054
YearsCoding,15-17 years,DevType,Front-end developer,8.3846518237802,-12682.60281895126
YearsCoding,15-17 years,DevType,Full-stack developer,8.3846518237802,-10710.672483571183
YearsCoding,15-17 years,DevType,Designer,8.3846518237802,16918.378181556298
YearsCoding,15-17 years,DevType,Embedded applications or devices developer,8.3846518237802,3353.136348164502
YearsCoding,15-17 years,DevType,Engineering manager,8.3846518237802,73429.41694606385
YearsCoding,15-17 years,DevType,Data scientist or machine learning specialist,8.3846518237802,12130.92229088008
YearsCoding,15-17 years,DevType,Desktop or enterprise applications developer,8.3846518237802,-50156.57536575227
YearsCoding,15-17 years,DevType,"C-suite executive (CEO, CTO, etc.)",8.3846518237802,2524.601487044103
YearsCoding,15-17 years,DevType,QA or test developer,8.3846518237802,-44680.14032799025
YearsCoding,15-17 years,DevType,System administrator,8.3846518237802,-36483.138632238115
YearsCoding,15-17 years,DevType,Data or business analyst,8.3846518237802,-13219.99514242019
YearsCoding,15-17 years,DevType,DevOps specialist,8.3846518237802,-3040.6145153999287
YearsCoding,15-17 years,DevType,Educator or academic researcher,8.3846518237802,39473.43068642104
YearsCoding,15-17 years,DevType,Student,8.3846518237802,103978.23130060876
YearsCoding,15-17 years,DevType,Game or graphics developer,8.3846518237802,-1103.3164288196376
YearsCoding,15-17 years,DevType,Product manager,8.3846518237802,-116732.94812877245
YearsCoding,15-17 years,DevType,Marketing or sales professional,8.3846518237802,0.0
YearsCoding,15-17 years,FormalEducation,"Bachelor’s degree (BA, BS, B.Eng., etc.)",8.3846518237802,16956.150730006895
YearsCoding,15-17 years,FormalEducation,Some college/university study without earning a degree,8.3846518237802,-7356.389263347057
YearsCoding,15-17 years,FormalEducation,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",8.3846518237802,-7550.834971527853
YearsCoding,15-17 years,FormalEducation,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",8.3846518237802,-9749.116036403437
YearsCoding,15-17 years,FormalEducation,Associate degree,8.3846518237802,-3467.569677861549
YearsCoding,15-17 years,FormalEducation,"Professional degree (JD, MD, etc.)",8.3846518237802,17715.340313781227
YearsCoding,15-17 years,FormalEducation,Primary/elementary school,8.3846518237802,-50640.33427169945
YearsCoding,15-17 years,FormalEducation,"Other doctoral degree (Ph.D, Ed.D., etc.)",8.3846518237802,14683.091214173388
YearsCoding,15-17 years,FormalEducation,I never completed any formal education,8.3846518237802,93704.55316834769
YearsCoding,15-17 years,UndergradMajor,"A natural science (ex. biology, chemistry, physics)",8.3846518237802,5253.712196858215
YearsCoding,15-17 years,UndergradMajor,"Computer science, computer engineering, or software engineering",8.3846518237802,2862.8596625013815
YearsCoding,15-17 years,UndergradMajor,"Fine arts or performing arts (ex. graphic design, music, studio art)",8.3846518237802,-8195.721001653164
YearsCoding,15-17 years,UndergradMajor,"A business discipline (ex. accounting, finance, marketing)",8.3846518237802,-41158.705388872055
YearsCoding,15-17 years,UndergradMajor,"Another engineering discipline (ex. civil, electrical, mechanical)",8.3846518237802,-8401.721290336947
YearsCoding,15-17 years,UndergradMajor,"Information systems, information technology, or system administration",8.3846518237802,7700.276623943894
YearsCoding,15-17 years,UndergradMajor,"A social science (ex. anthropology, psychology, political science)",8.3846518237802,-26352.12347492389
YearsCoding,15-17 years,UndergradMajor,Web development or web design,8.3846518237802,-15326.78701401694
YearsCoding,15-17 years,UndergradMajor,"A humanities discipline (ex. literature, history, philosophy)",8.3846518237802,48798.09241806515
YearsCoding,15-17 years,UndergradMajor,Mathematics or statistics,8.3846518237802,-2982.8021664434323
YearsCoding,15-17 years,UndergradMajor,"A health science (ex. nursing, pharmacy, radiology)",8.3846518237802,127923.32573213817
YearsCoding,15-17 years,UndergradMajor,I never declared a major,8.3846518237802,-44886.144795074644
YearsCoding,15-17 years,Hobby,Yes,8.3846518237802,700067.1618564365
YearsCoding,15-17 years,Hobby,No,8.3846518237802,665107.481001358
YearsCoding,18-20 years,Exercise,Daily or almost every day,7.018790462655929,-38220.77375700137
YearsCoding,18-20 years,Exercise,1 - 2 times per week,7.018790462655929,6826.175717531972
YearsCoding,18-20 years,Exercise,I don't typically exercise,7.018790462655929,-22553.991517692684
YearsCoding,18-20 years,Exercise,3 - 4 times per week,7.018790462655929,19320.97578215799
YearsCoding,18-20 years,HoursComputer,5 - 8 hours,7.018790462655929,119.63626465597974
YearsCoding,18-20 years,HoursComputer,9 - 12 hours,7.018790462655929,650.6171545051923
YearsCoding,18-20 years,HoursComputer,Over 12 hours,7.018790462655929,-5473.773824253286
YearsCoding,18-20 years,HoursComputer,1 - 4 hours,7.018790462655929,22493.29163354007
YearsCoding,18-20 years,HoursComputer,Less than 1 hour,7.018790462655929,-40994.14131178246
YearsCoding,18-20 years,DevType,Database administrator,7.018790462655929,-17134.28480475009
YearsCoding,18-20 years,DevType,Back-end developer,7.018790462655929,5119.672683961681
YearsCoding,18-20 years,DevType,Mobile developer,7.018790462655929,5059.106689873203
YearsCoding,18-20 years,DevType,Front-end developer,7.018790462655929,35981.4498308243
YearsCoding,18-20 years,DevType,Full-stack developer,7.018790462655929,-7688.685389312154
YearsCoding,18-20 years,DevType,Designer,7.018790462655929,39931.92717851726
YearsCoding,18-20 years,DevType,Embedded applications or devices developer,7.018790462655929,15966.881936525784
YearsCoding,18-20 years,DevType,Engineering manager,7.018790462655929,26002.214254811508
YearsCoding,18-20 years,DevType,Data scientist or machine learning specialist,7.018790462655929,33975.33460028002
YearsCoding,18-20 years,DevType,Desktop or enterprise applications developer,7.018790462655929,-26755.55549193968
YearsCoding,18-20 years,DevType,"C-suite executive (CEO, CTO, etc.)",7.018790462655929,-15144.832454240172
YearsCoding,18-20 years,DevType,QA or test developer,7.018790462655929,-61849.8743293127
YearsCoding,18-20 years,DevType,System administrator,7.018790462655929,-49547.76284223691
YearsCoding,18-20 years,DevType,Data or business analyst,7.018790462655929,-26303.813994054195
YearsCoding,18-20 years,DevType,DevOps specialist,7.018790462655929,-2741.817780086542
YearsCoding,18-20 years,DevType,Educator or academic researcher,7.018790462655929,-34385.5627021683
YearsCoding,18-20 years,DevType,Student,7.018790462655929,-92830.29346859727
YearsCoding,18-20 years,DevType,Game or graphics developer,7.018790462655929,-69624.65942671793
YearsCoding,18-20 years,DevType,Product manager,7.018790462655929,-53145.44609209856
YearsCoding,18-20 years,DevType,Marketing or sales professional,7.018790462655929,0.0
YearsCoding,18-20 years,FormalEducation,"Bachelor’s degree (BA, BS, B.Eng., etc.)",7.018790462655929,4743.489754944883
YearsCoding,18-20 years,FormalEducation,Some college/university study without earning a degree,7.018790462655929,-22664.286980580284
YearsCoding,18-20 years,FormalEducation,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",7.018790462655929,-12594.82028869836
YearsCoding,18-20 years,FormalEducation,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",7.018790462655929,15631.715928688036
YearsCoding,18-20 years,FormalEducation,Associate degree,7.018790462655929,-24783.51656408448
YearsCoding,18-20 years,FormalEducation,"Professional degree (JD, MD, etc.)",7.018790462655929,48494.96825626509
YearsCoding,18-20 years,FormalEducation,Primary/elementary school,7.018790462655929,208235.306702942
YearsCoding,18-20 years,FormalEducation,"Other doctoral degree (Ph.D, Ed.D., etc.)",7.018790462655929,-46459.048891396604
YearsCoding,18-20 years,FormalEducation,I never completed any formal education,7.018790462655929,-57100.27777651701
YearsCoding,18-20 years,UndergradMajor,"A natural science (ex. biology, chemistry, physics)",7.018790462655929,34405.10934375848
YearsCoding,18-20 years,UndergradMajor,"Computer science, computer engineering, or software engineering",7.018790462655929,6889.088375494207
YearsCoding,18-20 years,UndergradMajor,"Fine arts or performing arts (ex. graphic design, music, studio art)",7.018790462655929,-48372.66393141661
YearsCoding,18-20 years,UndergradMajor,"A business discipline (ex. accounting, finance, marketing)",7.018790462655929,23595.11455257657
YearsCoding,18-20 years,UndergradMajor,"Another engineering discipline (ex. civil, electrical, mechanical)",7.018790462655929,2396.493852866062
YearsCoding,18-20 years,UndergradMajor,"Information systems, information technology, or system administration",7.018790462655929,-32751.2931170948
YearsCoding,18-20 years,UndergradMajor,"A social science (ex. anthropology, psychology, political science)",7.018790462655929,-40442.854352370625
YearsCoding,18-20 years,UndergradMajor,Web development or web design,7.018790462655929,-38821.10103781867
YearsCoding,18-20 years,UndergradMajor,"A humanities discipline (ex. literature, history, philosophy)",7.018790462655929,52928.26099048001
YearsCoding,18-20 years,UndergradMajor,Mathematics or statistics,7.018790462655929,1025.3459487792798
YearsCoding,18-20 years,UndergradMajor,"A health science (ex. nursing, pharmacy, radiology)",7.018790462655929,-32692.730664757364
YearsCoding,18-20 years,UndergradMajor,I never declared a major,7.018790462655929,-31058.303606709767
YearsCoding,18-20 years,Hobby,Yes,7.018790462655929,-1510058.6493394913
YearsCoding,18-20 years,Hobby,No,7.018790462655929,1.888139193523728e+21
YearsCoding,3-5 years,Exercise,Daily or almost every day,19.729985788725724,-1196.790013642624
YearsCoding,3-5 years,Exercise,1 - 2 times per week,19.729985788725724,-14735.484638299751
YearsCoding,3-5 years,Exercise,I don't typically exercise,19.729985788725724,-4442.521335070269
YearsCoding,3-5 years,Exercise,3 - 4 times per week,19.729985788725724,11443.630522805968
YearsCoding,3-5 years,HoursComputer,5 - 8 hours,19.729985788725724,14142.479269792755
YearsCoding,3-5 years,HoursComputer,9 - 12 hours,19.729985788725724,-19036.494517652136
YearsCoding,3-5 years,HoursComputer,Over 12 hours,19.729985788725724,-13658.500332372358
YearsCoding,3-5 years,HoursComputer,1 - 4 hours,19.729985788725724,-34737.66392889989
YearsCoding,3-5 years,HoursComputer,Less than 1 hour,19.729985788725724,-36511.457333891674
YearsCoding,3-5 years,DevType,Database administrator,19.729985788725724,-18060.702269078938
YearsCoding,3-5 years,DevType,Back-end developer,19.729985788725724,-4348.107330416183
YearsCoding,3-5 years,DevType,Mobile developer,19.729985788725724,4736.741082749258
YearsCoding,3-5 years,DevType,Front-end developer,19.729985788725724,526.9819576245336
YearsCoding,3-5 years,DevType,Full-stack developer,19.729985788725724,370.95533168658653
YearsCoding,3-5 years,DevType,Designer,19.729985788725724,3951.224965010089
YearsCoding,3-5 years,DevType,Embedded applications or devices developer,19.729985788725724,14478.092723808553
YearsCoding,3-5 years,DevType,Engineering manager,19.729985788725724,38621.4339304866
YearsCoding,3-5 years,DevType,Data scientist or machine learning specialist,19.729985788725724,929.4370657611603
YearsCoding,3-5 years,DevType,Desktop or enterprise applications developer,19.729985788725724,7891.51063684847
YearsCoding,3-5 years,DevType,"C-suite executive (CEO, CTO, etc.)",19.729985788725724,44984.52919743811
YearsCoding,3-5 years,DevType,QA or test developer,19.729985788725724,14859.114492692977
YearsCoding,3-5 years,DevType,System administrator,19.729985788725724,23148.946484186294
YearsCoding,3-5 years,DevType,Data or business analyst,19.729985788725724,8767.813055797815
YearsCoding,3-5 years,DevType,DevOps specialist,19.729985788725724,2922.959410266354
YearsCoding,3-5 years,DevType,Educator or academic researcher,19.729985788725724,-5972.223821038497
YearsCoding,3-5 years,DevType,Student,19.729985788725724,-47894.07669671323
YearsCoding,3-5 years,DevType,Game or graphics developer,19.729985788725724,37566.02367314362
YearsCoding,3-5 years,DevType,Product manager,19.729985788725724,-8036.364302639982
YearsCoding,3-5 years,DevType,Marketing or sales professional,19.729985788725724,-68712.33683145058
